Genes,ProtDesc,X5_vs_X5H,Diff_Abund,negLog10_sca_adjPval,sca.t,sca.P.Value,AveExpr,count,sca.adj.pval,P.Value,adj.P.Val,logFC
CNNM4,Metal transporter CNNM4;Metal transporter CNNM4;Metal transporter CNNM2,-0.21,Non-significant,0.541,-1.40052168325581,0.189943325514546,16.65,1,0.287923943162606,0.0871842236597932,0.155567907369837,-0.21
PAAF1,Proteasomal ATPase-associated factor 1,0.14,Non-significant,0.541,1.40042855760101,0.189970436725843,17.62,4,0.287923943162606,0.158738984033027,0.248415384428305,0.14
SDC2,Syndecan-2,-0.28,Non-significant,0.541,-1.40067735221802,0.189898013670152,16.99,1,0.287923943162606,0.145755311114731,0.233532135354959,-0.28
COQ6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",-0.14,Non-significant,0.54,-1.39878098557553,0.190450626367699,18.3,8,0.288577812091594,0.20978629055097,0.307940720740595,-0.14
LRRFIP1,Leucine-rich repeat flightless-interacting protein 1,0.23,Non-significant,0.54,1.398416054925,0.190557124863086,16.85,12,0.288665260577286,0.216132169451387,0.315299321164659,0.23
ATF7,Cyclic AMP-dependent transcription factor ATF-7,0.56,Non-significant,0.539,1.39721005711799,0.190909431118175,14,1,0.289050947780512,0.198116032527974,0.294387886606736,0.56
STK11,Serine/threonine-protein kinase STK11,-0.39,Non-significant,0.539,-1.39725491165094,0.190896318006351,15.85,1,0.289050947780512,0.179613220242248,0.272925378575599,-0.39
CTTN,Src substrate cortactin,-0.06,Non-significant,0.539,-1.39696795119241,0.190980223300924,20.51,20,0.289084113813028,0.272793814053329,0.377307386104148,-0.06
TRIM71,E3 ubiquitin-protein ligase TRIM71,0.07,Non-significant,0.539,1.39680101249136,0.191029049350843,18.09,17,0.289084113813028,0.26211761434143,0.365617615289543,0.07
THOC2,THO complex subunit 2,-0.08,Non-significant,0.538,-1.39450285231607,0.191702282989781,18.36,21,0.290028741613534,0.256809017061346,0.360764234081667,-0.08
CAMSAP3,Calmodulin-regulated spectrin-associated protein 3,0.08,Non-significant,0.537,1.39209052033913,0.192411112129308,17.35,18,0.290726860536708,0.254738373950782,0.358621688952363,0.08
LEPROT,Leptin receptor gene-related protein,-0.44,Non-significant,0.537,-1.3917625131279,0.192507662596387,13.57,1,0.290726860536708,0.189001318930155,0.284054052351975,-0.44
LMF1,Lipase maturation factor,0.63,Non-significant,0.537,1.3922397798691,0.19236719038508,17.26,1,0.290726860536708,0.202774037151788,0.299878524825576,0.63
PIR,Pirin,0.22,Non-significant,0.537,1.39221809326364,0.192373571453571,18.09,6,0.290726860536708,0.208341140415697,0.306198342732161,0.22
ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,0.59,Non-significant,0.537,1.39186455658053,0.192477621255066,14.42,1,0.290726860536708,0.201142007469115,0.298060921160719,0.59
SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",-0.34,Non-significant,0.537,-1.39214870192644,0.192393990363718,16.53,1,0.290726860536708,0.170233656030904,0.261629231879184,-0.34
ZDHHC3,Palmitoyltransferase ZDHHC3,-0.37,Non-significant,0.537,-1.39202675944419,0.192429877255527,15.35,1,0.290726860536708,0.177666960894486,0.270837888905123,-0.37
LLPH,Protein LLP homolog,-0.22,Non-significant,0.536,-1.39020207726744,0.19296754303504,16.26,1,0.291347015090158,0.0991701823054382,0.171425640870955,-0.22
WFS1,Wolframin,-0.07,Non-significant,0.535,-1.38979594214498,0.193087387805072,18.69,12,0.291453590214951,0.24425739222298,0.347170547629923,-0.07
RPS18,40S ribosomal protein S18,0.09,Non-significant,0.535,1.38861376070774,0.193436589513684,22.72,12,0.291906222941205,0.23159770371801,0.333259633487225,0.09
PSMA2,Proteasome subunit alpha type-2,0.07,Non-significant,0.534,1.38753106153854,0.193756871393371,20.42,11,0.292314994399433,0.234706797590878,0.336707713710023,0.07
SPG11,Spatacsin,0.2,Non-significant,0.533,1.38547485102802,0.19436636334528,15.39,3,0.293159768522565,0.168194310636149,0.259142578501195,0.2
FASTKD1,"FAST kinase domain-containing protein 1, mitochondrial",-0.35,Non-significant,0.531,-1.38270979216596,0.195188508830787,16.02,5,0.294324772362835,0.213516477619336,0.31223274778409,-0.35
MCIDAS,Multicilin,0.76,Non-significant,0.531,1.38220623660379,0.195338546979656,13.64,1,0.294400963443358,0.21008775407127,0.308076639613309,0.76
PPP3R1,Calcineurin subunit B type 1,0.36,Non-significant,0.531,1.38228559077076,0.195314896383331,15.47,2,0.294400963443358,0.194559729197664,0.289847501444424,0.36
POLG,DNA polymerase subunit gamma-1,-0.08,Non-significant,0.531,-1.38168497017635,0.195493964244134,18.07,21,0.294560169705256,0.254606533831005,0.358521385216101,-0.08
AKAP8,A-kinase anchor protein 8,-0.14,Non-significant,0.531,-1.38109120190919,0.19567112467153,17.56,10,0.29475204803499,0.221812258153214,0.321761003062654,-0.14
SNX17,Sorting nexin-17,0.53,Non-significant,0.53,1.3801528055911,0.195951385358083,14.44,5,0.295099095740335,0.217023243448232,0.316395247663214,0.53
IRS1,Insulin receptor substrate 1,-0.18,Non-significant,0.53,-1.37947960856916,0.196152649367669,16.11,2,0.295327029595038,0.112228752553797,0.189568235472686,-0.18
HELLS,Lymphoid-specific helicase,-0.21,Non-significant,0.529,-1.37779650371363,0.196656602236798,14.27,8,0.296010459281387,0.218298644084878,0.317911168360872,-0.21
CD68,Macrosialin,-0.36,Non-significant,0.528,-1.37689290874009,0.196927603220072,15.96,1,0.296342987856858,0.181235011255732,0.274754691673115,-0.36
SLC7A2,Cationic amino acid transporter 2,0.15,Non-significant,0.527,1.37476053606482,0.197568374073445,16.39,5,0.297231647442811,0.193851713350925,0.289286403000612,0.15
INTS6,Integrator complex subunit 6,0.21,Non-significant,0.527,1.37438963866025,0.197680005777134,16.21,6,0.297323994454322,0.213555168207236,0.31223274778409,0.21
GOLPH3L,Golgi phosphoprotein 3-like;Golgi phosphoprotein 3-like;Golgi phosphoprotein 3,-0.72,Non-significant,0.527,-1.37399238855873,0.197799627680145,17.58,1,0.297428309271516,0.211734671098903,0.310261032415109,-0.72
BCLAF1,Bcl-2-associated transcription factor 1;Bcl-2-associated transcription factor 1;Thyroid hormone receptor-associated protein 3,-0.17,Non-significant,0.527,-1.37329495872826,0.198009787936667,20.09,1,0.297441968829972,0.0242507103799273,0.0581643507572072,-0.17
BRD2,Bromodomain-containing protein 2,-0.17,Non-significant,0.527,-1.37351039377028,0.197944849779508,16.57,7,0.297441968829972,0.215209645699585,0.314341020391124,-0.17
CSTB,Cystatin-B,0.11,Non-significant,0.527,1.37336653600787,0.197988210559214,21.43,8,0.297441968829972,0.215398246923936,0.314415830273558,0.11
IRF3,Interferon regulatory factor 3,0.42,Non-significant,0.527,1.3737771022210301,0.19786448110626,14.66,2,0.297441968829972,0.204386075999386,0.301659369341074,0.42
OSBP2,Oxysterol-binding protein 2,0.21,Non-significant,0.526,1.37151441352741,0.198547177892291,17.8,1,0.298173515631646,0.0931645695350665,0.163238009457799,0.21
BANF1,Barrier-to-autointegration factor,-0.13,Non-significant,0.525,-1.37077699028623,0.198770098580429,20.34,4,0.298432548414209,0.156603228837916,0.246245364080242,-0.13
VPS45,Vacuolar protein sorting-associated protein 45,-0.06,Non-significant,0.525,-1.36982070813326,0.19905949172214,17.6,16,0.298791225905607,0.270425572371669,0.374644840019472,-0.06
EEF1D,Elongation factor 1-delta,-0.23,Non-significant,0.524,-1.36925294164299,0.199231477858108,15.76,2,0.298907878701728,0.160019981329813,0.249496239664954,-0.23
SELENOF,Selenoprotein F,-0.41,Non-significant,0.524,-1.3692306224207,0.19923824127085,15.52,2,0.298907878701728,0.204727248896105,0.302012249244142,-0.41
MACROD1,ADP-ribose glycohydrolase MACROD1,-0.15,Non-significant,0.524,-1.36890639427887,0.199336514075556,19.01,6,0.298979506662881,0.206434858520585,0.303925120145882,-0.15
CP,Ceruloplasmin,-0.16,Non-significant,0.524,-1.3675713341306,0.19974159530702,16.87,8,0.299511155456574,0.220427808061612,0.320302392018802,-0.16
EIF2AK3,Eukaryotic translation initiation factor 2-alpha kinase 3,-0.32,Non-significant,0.523,-1.36688346098134,0.199950577116706,14.55,2,0.29974855961478297,0.192680615606981,0.288411637375793,-0.32
DHX57,Putative ATP-dependent RNA helicase DHX57;Putative ATP-dependent RNA helicase DHX57;Putative ATP-dependent RNA helicase DHX57;ATP-dependent RNA helicase DHX29,0.34,Non-significant,0.522,1.36524550653418,0.200448938255159,16.42,1,0.300419546012102,0.179462140516421,0.272765858062077,0.34
FCHO1,F-BAR domain only protein 1,-0.49,Non-significant,0.522,-1.3645822818432,0.200651025078467,13.2,1,0.30063874118123,0.203283061753762,0.300406063036216,-0.49
INPP5K,Inositol polyphosphate 5-phosphatase K,0.4,Non-significant,0.522,1.36436217048574,0.200718131396308,15.06,2,0.30063874118123,0.205669865336656,0.303100521344207,0.4
UACA,Uveal autoantigen with coiled-coil domains and ankyrin repeats,0.14,Non-significant,0.522,1.36426546679317,0.200747619808524,16.7,13,0.30063874118123,0.231870848637964,0.333571556379975,0.14
CPN1,Carboxypeptidase N catalytic chain,1.04,Non-significant,0.52,1.36092424016405,0.201768705401876,17.51,4,0.302091454924822,0.224178887020236,0.324626380668158,1.04
VRK1,Serine/threonine-protein kinase VRK1,0.12,Non-significant,0.52,1.3602149207338,0.201986032245606,17.22,5,0.302340337160954,0.182279140818937,0.275913450044935,0.12
VTI1A,Vesicle transport through interaction with t-SNAREs homolog 1A,-0.29,Non-significant,0.518,-1.35768328242197,0.202763289831556,17.16,2,0.303427007064572,0.189525353626056,0.284697008734545,-0.29
UBXN8,UBX domain-containing protein 8,-0.64,Non-significant,0.518,-1.35733811945789,0.202869454074477,13.64,2,0.303509117511677,0.219127919396137,0.318883398688377,-0.64
PPP1R12A,Protein phosphatase 1 regulatory subunit 12A,0.17,Non-significant,0.518,1.35672208669556,0.203059046947151,17.47,12,0.303686233169243,0.230912340146957,0.332435113540035,0.17
UGGT2,UDP-glucose:glycoprotein glucosyltransferase 2;UDP-glucose:glycoprotein glucosyltransferase 2;UDP-glucose:glycoprotein glucosyltransferase 1,-0.12,Non-significant,0.518,-1.35661996963555,0.203090489209176,20.26,4,0.303686233169243,0.144869473634956,0.232238600785162,-0.12
SUPT5H,Transcription elongation factor SPT5,0.07,Non-significant,0.517,1.35626257366352,0.203200564882998,17.97,19,0.303774063267483,0.278736165918986,0.383544844634395,0.07
ASNS,Asparagine synthetase [glutamine-hydrolyzing],-0.12,Non-significant,0.517,-1.35608477860515,0.203255343160124,18.46,13,0.303779203202438,0.237592139446655,0.339897837807055,-0.12
CMSS1,Protein CMSS1,0.25,Non-significant,0.517,1.35550330112746,0.203434581155509,15.99,4,0.303891137117766,0.210987159633962,0.309242264937863,0.25
POLR2M,"DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5",-0.39,Non-significant,0.517,-1.35517553144197,0.20353567287438,14.22,1,0.303891137117766,0.19364247597197,0.289192965756221,-0.39
TRPM1,Transient receptor potential cation channel subfamily M member 1,0.8,Non-significant,0.517,1.35565408278982,0.203388090684052,14.09,1,0.303891137117766,0.219303511883275,0.318903632296224,0.8
ZCCHC8,Zinc finger CCHC domain-containing protein 8,-0.11,Non-significant,0.517,-1.35526186729587,0.20350904084534,18.16,16,0.303891137117766,0.244572883933958,0.347452041833669,-0.11
CHPF,Chondroitin sulfate synthase 2,0.08,Non-significant,0.517,1.35472126041394,0.203675849786365,18.41,10,0.304023714224502,0.235325618513734,0.337474959948076,0.08
UQCR10,Cytochrome b-c1 complex subunit 9,-0.15,Non-significant,0.516,-1.35347703612427,0.204060199171538,18.42,3,0.30452060491752603,0.142158331236182,0.228697891768486,-0.15
ESS2,Splicing factor ESS-2 homolog,0.26,Non-significant,0.516,1.35227453765708,0.204432233512747,15.18,3,0.304998871834323,0.200394006905998,0.297399382709503,0.26
CNNM2,Metal transporter CNNM4;Metal transporter CNNM2,-0.22,Non-significant,0.516,-1.35206413305613,0.204497387497866,16.66,3,0.305019168597144,0.191635760271348,0.287283707505844,-0.22
GALM,Galactose mutarotase,0.08,Non-significant,0.516,1.35184049493731,0.204566658349194,21.38,17,0.305045594115973,0.261686663374333,0.365529387443706,0.08
SHFL,Shiftless antiviral inhibitor of ribosomal frameshifting protein,-0.15,Non-significant,0.515,-1.35142200611638,0.204696335809988,17.28,3,0.305162060717485,0.144189790043385,0.231399779681776,-0.15
STK11IP,Serine/threonine-protein kinase 11-interacting protein,-0.32,Non-significant,0.515,-1.35106768216839,0.204806183986161,14.78,2,0.305248914520432,0.198802027382357,0.295333064529603,-0.32
ZC3H18,Zinc finger CCCH domain-containing protein 18,-0.18,Non-significant,0.515,-1.34991080632658,0.205165182771535,18.24,9,0.305706972162975,0.228736927880484,0.329624062900346,-0.18
FRMD8,FERM domain-containing protein 8,0.1,Non-significant,0.514,1.34808143433362,0.205733938298107,17.07,6,0.306477269111253,0.197148941638859,0.293245421738845,0.1
CHD9,Chromodomain-helicase-DNA-binding protein 9,1.02,Non-significant,0.513,1.34742995892989,0.205936800019369,15.26,1,0.306702251627135,0.224844967103434,0.325442189420503,1.02
CHD1,Chromodomain-helicase-DNA-binding protein 1;Chromodomain-helicase-DNA-binding protein 1;Chromodomain-helicase-DNA-binding protein 2,0.18,Non-significant,0.512,1.34587541637057,0.206421538749898,16.75,3,0.307303446169595,0.172796748080615,0.264533416712967,0.18
JTB,Protein JTB,-0.3,Non-significant,0.512,-1.34568798098873,0.206480049079229,17.81,1,0.307303446169595,0.174672083998728,0.266856370002704,-0.3
PSMD3,26S proteasome non-ATPase regulatory subunit 3,0.09,Non-significant,0.512,1.34563598659353,0.206496282232602,20.05,31,0.307303446169595,0.264212613056308,0.367846125048042,0.09
AP1S2,AP-1 complex subunit sigma-2;AP-1 complex subunit sigma-2;AP-1 complex subunit sigma-1A;AP-1 complex subunit sigma-3,0.24,Non-significant,0.512,1.344377723137,0.206889448059308,16.31,1,0.30781018358214,0.137680257628234,0.22307066932811,0.24
PPP1R12C,Protein phosphatase 1 regulatory subunit 12C,-0.25,Non-significant,0.512,-1.34421342016194,0.206940833241466,16.39,5,0.30781018358214,0.221015825063979,0.320841667542582,-0.25
DERA,Deoxyribose-phosphate aldolase,0.08,Non-significant,0.511,1.34342586771601,0.207187284883201,19.02,13,0.308099312554385,0.252334603162476,0.356084866900161,0.08
HNRNPL,Heterogeneous nuclear ribonucleoprotein L;Heterogeneous nuclear ribonucleoprotein L;Heterogeneous nuclear ribonucleoprotein L-like,0.37,Non-significant,0.511,1.34293233570408,0.207341851976262,19.73,2,0.308211395720026,0.209786892902711,0.307940720740595,0.37
TFCP2,Alpha-globin transcription factor CP2;Alpha-globin transcription factor CP2;Upstream-binding protein 1,0.33,Non-significant,0.511,1.34285259176039,0.207366835619642,15.34,1,0.308211395720026,0.185539198151054,0.279931796732504,0.33
MDGA1,MAM domain-containing glycosylphosphatidylinositol anchor protein 1,0.46,Non-significant,0.511,1.34251886857955,0.207471417679717,14.12,1,0.30828939688872,0.207849254375341,0.305627246058373,0.46
ACTR5,Actin-related protein 5,0.23,Non-significant,0.511,1.3421564466521,0.207585042993973,14.9,1,0.308380793220019,0.126726296469398,0.208868940448308,0.23
SRP14,Signal recognition particle 14 kDa protein,0.1,Non-significant,0.511,1.34188228532598,0.207671031492413,21.02,7,0.308431097726057,0.212765487109727,0.311308948374939,0.1
HEATR3,HEAT repeat-containing protein 3,0.16,Non-significant,0.51,1.34088156585222,0.207985150346024,16.22,7,0.308742632864382,0.225337326877372,0.325995345509392,0.16
MT-ATP6,ATP synthase subunit a,-0.17,Non-significant,0.51,-1.34095784338138,0.207961193472894,20.17,1,0.308742632864382,0.036267987870828,0.0791581277136442,-0.17
RBMS1,"RNA-binding motif, single-stranded-interacting protein 1",0.16,Non-significant,0.51,1.33929693140314,0.208483363328025,17.19,2,0.309326996191556,0.103865855528384,0.178344244678307,0.16
UBE2V2,Ubiquitin-conjugating enzyme E2 variant 2,0.16,Non-significant,0.51,1.33934988472846,0.208466698679552,21.42,4,0.309326996191556,0.19045379581828,0.28580144809961,0.16
LRMDA,Leucine-rich melanocyte differentiation-associated protein,0.69,Non-significant,0.51,1.33903352124021,0.20856627612368,13.98,1,0.309372438160896,0.222285740639179,0.322131944002455,0.69
KTI12,Protein KTI12 homolog,0.49,Non-significant,0.509,1.33810506301643,0.208858742378998,13.92,2,0.309728616204644,0.220230356058269,0.320094084204563,0.49
PRKAA2,5'-AMP-activated protein kinase catalytic subunit alpha-2;5'-AMP-activated protein kinase catalytic subunit alpha-2;5'-AMP-activated protein kinase catalytic subunit alpha-1,0.55,Non-significant,0.509,1.33727456383719,0.209120639722296,16.49,1,0.310039294722331,0.217255490308601,0.316614967195361,0.55
DCTN6,Dynactin subunit 6,0.32,Non-significant,0.508,1.33673120220374,0.209292135892481,17.46,2,0.310215823666284,0.204326166011676,0.301646188695381,0.32
ANP32A,Acidic leucine-rich nuclear phosphoprotein 32 family member A;Acidic leucine-rich nuclear phosphoprotein 32 family member A;Acidic leucine-rich nuclear phosphoprotein 32 family member B,0.14,Non-significant,0.508,1.33620667534605,0.209457798109806,20.37,4,0.310305906714002,0.1781409518001,0.271245499691506,0.14
VPS4B,Vacuolar protein sorting-associated protein 4B;Vacuolar protein sorting-associated protein 4B;Vacuolar protein sorting-associated protein 4A,0.14,Non-significant,0.508,1.3363013091697,0.209427901705554,18.82,4,0.310305906714002,0.182011970297346,0.275579536399538,0.14
LONP2,"Lon protease homolog 2, peroxisomal",-0.17,Non-significant,0.508,-1.33569641682876,0.2096190583151,16.54,7,0.310467075857433,0.22720488605914,0.328004577670379,-0.17
TRMT1,tRNA (guanine(26)-N(2))-dimethyltransferase,0.13,Non-significant,0.508,1.33551311307019,0.209677014093948,17.69,9,0.31047519829677,0.23349325294503,0.335497711917374,0.13
GLS2,"Glutaminase liver isoform, mitochondrial",-0.35,Non-significant,0.507,-1.33461147554197,0.209962281443888,17.62,1,0.310819819690639,0.193920095419492,0.289299509809573,-0.35
FAM126A,Hyccin,-0.17,Non-significant,0.507,-1.33405655973268,0.210138010138105,16.77,9,0.310924382592439,0.233849768245946,0.335752015535134,-0.17
FEM1B,Protein fem-1 homolog B,-0.48,Non-significant,0.507,-1.33408453115766,0.210129149332345,13.88,2,0.310924382592439,0.221000192074488,0.320841667542582,-0.48
