"Genes","ProtDesc","logFC","Diff_Abund","negLog10_sca_adjPval","sca.t","sca.P.Value","AveExpr","count","sca.adj.pval","P.Value","adj.P.Val"
"GYS1","Glycogen [starch] synthase, muscle;Glycogen [starch] synthase, muscle;Glycogen [starch] synthase, liver",0.56,"Non-significant",1.039,2.21217939290994,0.050378906009797,16.69,1,0.0914112195216095,0.044900429270516,0.0831162927288912
"CRTAP","Cartilage-associated protein",-0.08,"Non-significant",1.037,-2.20969489674046,0.0505941874767398,18.87,12,0.0917736993561831,0.0812850571603917,0.135444574265851
"MORF4L1","Mortality factor 4-like protein 2;Mortality factor 4-like protein 1",-0.31,"Non-significant",1.037,-2.20911170800451,0.0506448486522013,16.14,3,0.0918093043734912,0.0432491669328238,0.0806509047404722
"PCID2","PCI domain-containing protein 2",-0.32,"Non-significant",1.037,-2.20915056754127,0.0506414714384138,17.05,5,0.0918093043734912,0.0573933329559617,0.101281345392313
"POLR3A","DNA-directed RNA polymerase III subunit RPC1;DNA-directed RNA polymerase III subunit RPC1;DNA-directed RNA polymerase I subunit RPA1",-0.29,"Non-significant",1.037,-2.20889318430394,0.0506638441901439,17.22,1,0.0918156098233021,0.00628189502727189,0.0168954422165308
"S100A11","Protein S100-A11",-0.22,"Non-significant",1.034,-2.20516632291286,0.0509888631236666,20.65,4,0.0923763328544811,0.0418452374818615,0.0784283402534603
"EPB41","Protein 4.1;Protein 4.1;Band 4.1-like protein 1",-0.22,"Non-significant",1.034,-2.20409279022451,0.0510828564922496,17.79,2,0.0924899822107224,0.00657879126545862,0.017495149625941
"LOC102723996","Ig-like domain-containing protein",0.67,"Non-significant",1.034,2.20413513014739,0.0510791462632216,15.2,1,0.0924899822107224,0.0515690251035016,0.0929719444050637
"RECQL","ATP-dependent DNA helicase Q1",0.15,"Non-significant",1.034,2.20361748797819,0.0511245247781782,19.17,9,0.0925371101598289,0.0634157326241208,0.109877273773623
"EPPK1","Epiplakin;Epiplakin;Plectin;Plectin",-0.12,"Non-significant",1.033,-2.20244723312248,0.0512272565196437,19.44,8,0.092694702393496,0.057872443651578,0.10203553310083
"VPS26B","Vacuolar protein sorting-associated protein 26B",0.18,"Non-significant",1.033,2.20204526481289,0.0512625893187338,17.35,5,0.0927302785077798,0.0445028795491041,0.0825727005306599
"AARS2","Alanine--tRNA ligase, mitochondrial",0.07,"Non-significant",1.032,2.20118696415506,0.0513381117918993,19.07,25,0.0928385108412801,0.122586784198375,0.189484326567865
"KIF3A","Kinesin-like protein KIF3A",0.31,"Non-significant",1.031,2.19909262915876,0.0515228421849097,16.59,6,0.0931441054714668,0.0607884344433434,0.10613312676343
"EBAG9","Receptor-binding cancer antigen expressed on SiSo cells",-1.2,"Non-significant",1.03,-2.19827927997211,0.0515947552904498,14.42,1,0.0932456221910787,0.0608521660931805,0.106213058045236
"NFU1","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",-0.14,"Non-significant",1.029,-2.19592430928354,0.0518035158918593,18.86,7,0.0935943216892004,0.0535439114444545,0.0957736771514019
"UPP1","Uridine phosphorylase 1",-0.44,"Non-significant",1.026,-2.19271882401125,0.0520889741769042,15.6,3,0.0940813370588346,0.054816452372807,0.0974899154463178
"AHCY","Adenosylhomocysteinase",-0.08,"Non-significant",1.026,-2.19239959800407,0.0521174846795178,22.79,25,0.0941041064536793,0.107113306935896,0.169689273665247
"ANGPTL4","Angiopoietin-related protein 4",0.65,"Non-significant",1.026,2.19171636331555,0.0521785555772503,14.25,1,0.094128205289814,0.0519229241268908,0.0935529665221719
"FKBP8","Peptidylprolyl isomerase (Fragment)",-1.59,"Non-significant",1.026,-2.19172095392038,0.0521781450174038,17.52,1,0.094128205289814,0.0632422983578493,0.109705271000702
"KIF1B","Kinesin-like protein KIF1C;Kinesin-like protein KIF1B",-0.28,"Non-significant",1.026,-2.19178949245478,0.052172015655288,16.06,5,0.094128205289814,0.0571197558458325,0.100904510466097
"RHOT1","Mitochondrial Rho GTPase 2;Mitochondrial Rho GTPase 1",0.35,"Non-significant",1.025,2.18966546231718,0.0523622876190152,16.7,12,0.0944308612745239,0.066707030474858,0.114773335074072
"MRPS17","28S ribosomal protein S17, mitochondrial",-0.17,"Non-significant",1.024,-2.18888556854658,0.0524323178241004,18.94,4,0.0945283438650829,0.0296334800253033,0.0591768340997195
"GPR108","Protein GPR108",1.01,"Non-significant",1.023,2.18737717356282,0.0525680182720529,13.52,1,0.0947441255302275,0.0602911365406271,0.105420406297545
"WASHC3","WASH complex subunit 3",0.3,"Non-significant",1.023,2.18697477451861,0.0526042763240128,15.43,2,0.0947806038395809,0.0291529227574602,0.0583946662003696
"ASS1","Argininosuccinate synthase",0.11,"Non-significant",1.023,2.18638662822795,0.0526573141967134,18.83,8,0.0948353192812933,0.0574128080393032,0.101285505416982
"UBXN6","UBX domain-containing protein 6",0.22,"Non-significant",1.023,2.18628261541061,0.0526666991986361,16.26,5,0.0948353192812933,0.0524678098653503,0.0943049911826481
"NFAT5","Nuclear factor of activated T-cells 5",1.06,"Non-significant",1.022,2.18458080699114,0.0528204799892889,14.29,1,0.0950832917847953,0.0610906416144868,0.106525712635167
"ST3GAL1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1;CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",-0.59,"Non-significant",1.022,-2.18423512697415,0.0528517692571554,14.36,1,0.0951106808681838,0.049622048874756,0.0899827346588817
"DPCD","Protein DPCD",0.41,"Non-significant",1.021,2.18315974924478,0.0529492207891858,15.98,2,0.0952570810001862,0.0458994105354126,0.0846856289797432
"CARM1","Histone-arginine methyltransferase CARM1",-0.12,"Non-significant",1.02,-2.18194333282795,0.0530596608354033,18.97,9,0.0954267517213012,0.0650712585433656,0.11241653629229
"NOL12","Nucleolar protein 12",-1.07,"Non-significant",1.02,-2.18135033291893,0.0531135800479371,14.21,1,0.09549469861551,0.0615185490076174,0.107154917420687
"RICTOR","Rapamycin-insensitive companion of mTOR",0.21,"Non-significant",1.02,2.18069234664063,0.0531734696456917,15.19,6,0.0955733353261112,0.0577367185628261,0.101826576374439
"PHKA1","Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform",0.42,"Non-significant",1.018,2.17815145453977,0.0534053480867803,15.52,8,0.0959609610171513,0.0663800831628484,0.114357136375244
"DPM3","Dolichol-phosphate mannosyltransferase subunit 3",-0.25,"Non-significant",1.016,-2.17578671226662,0.0536220209553235,19.4,3,0.09632103764197,0.0355946320789133,0.0689937158655518
"COA1","Cytochrome c oxidase assembly factor 1 homolog",0.68,"Non-significant",1.015,2.17374776389076,0.0538095178819027,14.51,3,0.096628502976394,0.0630352341102445,0.10942300520312
"SLC6A4","Sodium-dependent serotonin transporter",-0.27,"Non-significant",1.014,-2.17264010550972,0.053911638431381,16.76,3,0.0967825135310927,0.0408257725675571,0.0769318777968902
"HSDL2","Hydroxysteroid dehydrogenase-like protein 2",0.14,"Non-significant",1.014,2.17202524413163,0.0539684055952045,20.35,20,0.0968399544923856,0.080153947307185,0.134012688956376
"LARP7","La-related protein 7",0.11,"Non-significant",1.014,2.17181945476319,0.0539874179006335,19.74,17,0.0968399544923856,0.0857668227276719,0.141281261158027
"TSSC4","Protein TSSC4",-0.68,"Non-significant",1.014,-2.17176192055458,0.053992734471925,16.62,2,0.0968399544923856,0.0598957786812119,0.104918253785972
"MRPL28","39S ribosomal protein L28, mitochondrial",0.12,"Non-significant",1.014,2.17084484423442,0.0540775465331602,19.1,13,0.0969333059184214,0.0773693908814305,0.130092266509072
"MYO6","Unconventional myosin-6",0.25,"Non-significant",1.014,2.17101681582152,0.0540616327378729,16.87,3,0.0969333059184214,0.0351026897696891,0.0681886458855057
"COG1","Conserved oligomeric Golgi complex subunit 1",0.07,"Non-significant",1.013,2.17023178657264,0.054134313743232,18.11,19,0.0970056736579963,0.117436977797198,0.183054425085885
"SLC44A1","Choline transporter-like protein 1",0.1,"Non-significant",1.013,2.16989424995366,0.0541655929046034,18.55,11,0.0970323382429726,0.0755719163681828,0.127359450057117
"ZADH2","Prostaglandin reductase 3",0.19,"Non-significant",1.011,2.16740630982786,0.0543966816766015,17.83,5,0.0974168176393618,0.0488749828905873,0.0890114401165066
"ATG5","Autophagy protein 5",0.24,"Non-significant",1.008,2.16255156154917,0.0548503260678821,16.29,6,0.098199509634995,0.0616143932329614,0.107273144536207
"ARHGAP27","Rho GTPase-activating protein 27",0.21,"Non-significant",1.007,2.16155531585376,0.0549438649574693,16.58,4,0.0983372198890942,0.0434399504354161,0.0808283606057726
"PPIL3","Peptidyl-prolyl cis-trans isomerase-like 3",-0.2,"Non-significant",1.007,-2.16043009371347,0.0550496970002872,17.51,5,0.0984968421985786,0.0513150871077436,0.0925705397611338
"SLC38A2","Sodium-coupled neutral amino acid transporter 2",-0.27,"Non-significant",1.006,-2.1593507730457,0.0551513948778392,17.7,9,0.0986489732443091,0.0686476469815232,0.117599341977323
"METTL3","N6-adenosine-methyltransferase catalytic subunit",-0.28,"Non-significant",1.005,-2.15765337024977,0.055311694223265,16.68,5,0.098876804594601,0.0605301252913575,0.105807016646665
"PSIP1","PC4 and SFRS1-interacting protein;PC4 and SFRS1-interacting protein;Hepatoma-derived growth factor;Hepatoma-derived growth factor-related protein 2",-0.28,"Non-significant",1.005,-2.15764813676171,0.055312189151281,19.07,1,0.098876804594601,0.00651844995586523,0.0174092728192709
"QTRT2","Queuine tRNA-ribosyltransferase accessory subunit 2",-0.22,"Non-significant",1.005,-2.15735567170237,0.0553398541341637,17.52,7,0.098896380825082,0.0645705707480827,0.111649347491644
"NELFE","Negative elongation factor E",-0.35,"Non-significant",1.004,-2.15674774546477,0.0553974016693864,17.04,7,0.0989693314244443,0.0674834056166503,0.115940566502241
"SCOC","Short coiled-coil protein",1.39,"Non-significant",1.002,2.15268744706572,0.0557832264437798,14.89,1,0.0996285393503909,0.0666093778460338,0.114638652913026
"SYNJ2","Synaptojanin-2",-0.72,"Non-significant",1.001,-2.15179299412051,0.0558685650366228,14.1,1,0.0997508446957445,0.0585911181344743,0.102904020778179
"GOLM2","Protein GOLM2",-0.14,"Non-significant",1.001,-2.15140379226633,0.0559057371959653,19.92,6,0.0997795682187815,0.0498042819640994,0.0902302315926443
"TOMM70","Mitochondrial import receptor subunit TOM70",-0.08,"Non-significant",1.001,-2.15127148629518,0.0559183789443095,20.11,16,0.0997795682187815,0.100941844735191,0.161599809333909
"LRRN2","Leucine-rich repeat neuronal protein 2",0.63,"Non-significant",1.001,2.15085008198158,0.055958662045193,16.08,1,0.0998171775367669,0.0551094000919618,0.0978932213581922
"ZDHHC20","Palmitoyltransferase ZDHHC20",-0.29,"Non-significant",1.001,-2.15069812239043,0.0559731950425879,17.32,1,0.0998171775367669,0.00940494682284103,0.0233329435432915
"FRMPD3","FERM and PDZ domain-containing protein 3",-1.62,"Non-significant",0.999,-2.14829822244166,0.0562031933154608,14.97,1,0.100166956279392,0.0678969001251081,0.116549451128594
"RNF185","E3 ubiquitin-protein ligase RNF185",-1.28,"Non-significant",0.999,-2.14842887776907,0.056190648562162,15.4,1,0.100166956279392,0.066556723487877,0.114581359580381
"TYW1","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1",0.55,"Non-significant",0.999,2.1471309630047,0.0563153853766362,14.89,2,0.100336686321456,0.0583236240561554,0.102549543785019
"TMEM167A","Protein kish-A",0.28,"Non-significant",0.998,2.14611596427205,0.0564131165184233,18.9,2,0.100480557025741,0.0280909259653263,0.056612400864045
"TMX4","Thioredoxin-related transmembrane protein 4",-0.26,"Non-significant",0.997,-2.14420702656758,0.056597361000622,19.11,5,0.100778388516606,0.0607423836530023,0.106115348117749
"RPS26","40S ribosomal protein S26;40S ribosomal protein S26",-0.27,"Non-significant",0.995,-2.14230321151602,0.0567816828816796,21.6,1,0.101076178583303,0.00521386057477097,0.0145315181445689
"PDCD6","Programmed cell death protein 6",0.15,"Non-significant",0.995,2.14166944237646,0.0568431695454567,18.76,8,0.10115519825578,0.0663348194871191,0.114332399331571
"MRPS18C","28S ribosomal protein S18c, mitochondrial",0.8,"Non-significant",0.993,2.13934972321332,0.0570687649242248,14.7,1,0.10152612208558,0.0619461666364696,0.107741172248087
"ATP13A1","Manganese-transporting ATPase 13A1",0.11,"Non-significant",0.993,2.13907750735109,0.0570952941516949,19.13,27,0.101542787945771,0.096263942538277,0.155118123093406
"TSPAN3","Tetraspanin-3",-0.69,"Non-significant",0.993,-2.13784017011898,0.0572160291159865,19.69,1,0.101726936381999,0.05888881755546,0.103304219826759
"ASH2L","Set1/Ash2 histone methyltransferase complex subunit ASH2",-0.2,"Non-significant",0.99,-2.1343189343108,0.057560952452477,16.98,8,0.102278725423816,0.0689883325132995,0.118114572766549
"POLB","DNA polymerase beta",0.26,"Non-significant",0.99,2.13439928814113,0.0575530593211116,17.7,5,0.102278725423816,0.0616226835015327,0.107273144536207
"RAB3GAP2","Rab3 GTPase-activating protein non-catalytic subunit",0.12,"Non-significant",0.989,2.13302770553509,0.0576879310552068,18.76,20,0.102473577920642,0.0905418072197089,0.147585640032787
"PSMF1","Proteasome inhibitor PI31 subunit",-0.15,"Non-significant",0.989,-2.13207646386066,0.0577816462982626,19.68,5,0.102609244041663,0.0423421004714754,0.0792842431929494
"TRBV28","T cell receptor beta variable 28",-2.64,"Non-significant",0.988,-2.13114158966935,0.0578738903977972,17.36,2,0.102742217066836,0.0715408975616041,0.121675047678072
"FLOT2","Flotillin-2",0.08,"Non-significant",0.988,2.13035859151053,0.0579512568533397,20.19,24,0.102848706299103,0.114215068240846,0.178975253914482
"MAPRE2","Microtubule-associated protein RP/EB family member 2",0.15,"Non-significant",0.987,2.12867500124577,0.058117942879887,18.5,10,0.103088630313922,0.0738808208858886,0.124936501052244
"MDH1","Malate dehydrogenase, cytoplasmic",0.09,"Non-significant",0.987,2.12846554713003,0.0581387120766536,22.65,17,0.103088630313922,0.101227347371633,0.162013041492548
"TRAPPC8","Trafficking protein particle complex subunit 8",0.27,"Non-significant",0.987,2.12858100651789,0.0581272623999731,15.4,10,0.103088630313922,0.0728521706788976,0.123514697394566
"FGA","Fibrinogen alpha chain",0.09,"Non-significant",0.986,2.1269184546523,0.0582923388922477,23.57,43,0.103300907785903,0.108577802129221,0.171359662758595
"HSPB11","Intraflagellar transport protein 25 homolog",0.66,"Non-significant",0.986,2.12690832065062,0.0582933464757698,15.57,2,0.103300907785903,0.0643773884135637,0.111347853622642
"INO80","Chromatin-remodeling ATPase INO80",-0.3,"Non-significant",0.986,-2.12663045748737,0.0583209797704109,18.2,3,0.103318933323809,0.049850794389709,0.0902355959895405
"PDE12","2',5'-phosphodiesterase 12",-0.11,"Non-significant",0.986,-2.12621805188804,0.0583620162184728,18.63,13,0.103360685412961,0.0852091311603715,0.140534378121232
"KIF13A","Kinesin-like protein KIF1C;Kinesin-like protein KIF16B",-0.27,"Non-significant",0.986,-2.12592869659601,0.0583908249534142,16.02,4,0.103380763389991,0.056784435693639,0.100446489087971
"STAT2","Signal transducer and activator of transcription 2",-0.6,"Non-significant",0.985,-2.12557961669846,0.0584255980045331,15.45,4,0.103411385998451,0.0694407136176132,0.118751648114283
"TCIRG1","V-type proton ATPase 116 kDa subunit a3",0.48,"Non-significant",0.985,2.12500289666561,0.0584830902862475,14.69,2,0.103482190557334,0.0570163973206894,0.10076643457184
"NFIC","Nuclear factor 1 C-type",0.35,"Non-significant",0.985,2.12463661667743,0.0585196321141801,17,2,0.103515893339194,0.0446132585184362,0.0827253684279496
"DHODH","Dihydroorotate dehydrogenase (quinone), mitochondrial",0.14,"Non-significant",0.985,2.12419564394967,0.0585636544912475,18.97,18,0.103562804430577,0.0839238240443805,0.138863888945917
"TRAV3","T cell receptor alpha variable 3",-0.55,"Non-significant",0.984,-2.12298505533765,0.0586846699232091,14.26,1,0.103745799801502,0.0537635199160545,0.0959634230296515
"APOA1","Apolipoprotein A-I",0.14,"Non-significant",0.984,2.12216362610617,0.0587669189335575,21.59,20,0.103829160743464,0.0852622274833557,0.140534378121232
"BLOC1S3","Biogenesis of lysosome-related organelles complex 1 subunit 3",0.23,"Non-significant",0.984,2.12221387155982,0.0587618847491899,17.51,3,0.103829160743464,0.0356168472238745,0.0690061837012658
"PTGR1","Prostaglandin reductase 1",0.13,"Non-significant",0.983,2.12102631014652,0.0588809786049443,19.69,14,0.103999626986703,0.083629174345572,0.138514956238791
"GMPPB","Mannose-1-phosphate guanyltransferase beta",-0.16,"Non-significant",0.983,-2.12067809784149,0.0589159424019325,18.01,5,0.104030328616006,0.0481755875855669,0.0880342655169238
"DDB2","DNA damage-binding protein 2",0.39,"Non-significant",0.982,2.11933845596869,0.059050639432059,18.64,3,0.104237062505815,0.0598575365621237,0.104910261800381
"LSM8","U6 snRNA-associated Sm-like protein LSm8",0.16,"Non-significant",0.981,2.11792525677999,0.0591930501020214,20.7,6,0.104457285253105,0.0571379438125679,0.100904510466097
"RAB13","Ras-related protein Rab-3D;Ras-related protein Rab-13;Ras-related protein Rab-13;Ras-related protein Rab-13",-0.29,"Non-significant",0.981,-2.11742760647147,0.0592432770056417,19.66,1,0.104514749565409,0.0113958960955389,0.0273952507051029
"FARS2","Phenylalanine--tRNA ligase, mitochondrial",0.48,"Non-significant",0.981,2.11693676614468,0.0592928563169087,17.16,2,0.104571037504366,0.0583372932872019,0.102549543785019
"GGCT","Gamma-glutamylcyclotransferase",0.13,"Non-significant",0.98,2.11557833933518,0.0594302756225324,18.59,7,0.104782163545448,0.0600694186822618,0.105125924384189
